publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending,trendingPercentile
2024-11-02T16:00:00Z,38.9287,"$1 vs $500,000 Experiences!",MrBeast,Entertainment,['Lifestyle (sociology)'],PT17M40S,True,133688475,4163448,50344,3434188.02,0.03152,1,0.05
2022-05-20T04:00:10Z,936.4573,Quavo & Takeoff - Hotel Lobby (Official Video),QuavoVEVO,Music,"['Electronic music', 'Hip hop music', 'Music', 'Pop music']",PT3M25S,True,132979732,1245877,32068,142002.99,0.00961,1,0.75
2022-05-06T04:02:28Z,950.4558,Bad Bunny - Un Coco (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M17S,True,132558588,770435,8704,139468.44,0.00588,1,0.85
2024-03-04T10:06:50Z,282.1739,What Should We Jump Over Next?! 👀,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT46S,True,131818575,4991409,29620,467153.68,0.03809,1,0.25
2024-04-19T07:46:22Z,236.2715,You’ve Never Seen A Race Like This 🚀,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT21S,True,131811909,3389415,30128,557883.24,0.02594,1,0.25
2022-05-06T04:03:16Z,950.4552,Bad Bunny - Después de la Playa (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M51S,True,131050776,1185485,18433,137882.12,0.00919,1,0.85
2024-08-17T16:00:00Z,115.9287,7 Days Stranded In A Cave,MrBeast,Entertainment,"['Hobby', 'Lifestyle (sociology)', 'Tourism']",PT17M59S,True,130690028,4312505,93571,1127331.09,0.03371,1,0.05
2022-10-19T12:00:14Z,784.0952,You're Actually Meant To Stay WITH The Plane...,Red Bull,Sports,['Lifestyle (sociology)'],PT24S,True,129711980,2502868,3618,165428.87,0.01932,1,0.75
2024-03-14T09:03:15Z,272.2181,How Far Could You Make It?!👀,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT55S,True,129339699,3245631,3645,475132.62,0.02512,1,0.25
2023-12-08T00:03:02Z,369.622,BELLAKEO,Peso Pluma - Topic,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M18S,True,129152873,862404,6520,349418.79,0.00673,1,0.35
2024-01-10T14:55:10Z,336.0025,"Still Here | Season 2024 Cinematic - League of Legends (ft. Forts, Tiffany Aris, and 2WEI)",League of Legends,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT4M20S,True,128906658,1940633,41491,383647.91,0.01538,1,0.35
2024-09-28T20:00:00Z,73.762,"Spot The Difference, Win $10,000",MrBeast,Entertainment,"['Entertainment', 'Television program']",PT58S,True,128606668,5555573,3135,1743535.53,0.04322,1,0.05
2023-08-25T16:00:25Z,473.9284,"Make This Kick, Win Super Bowl Tickets",MrBeast,Entertainment,['Sport'],PT52S,True,128342756,5011464,8642,270806.21,0.03911,1,0.45
2021-10-29T19:59:43Z,1138.7622,I Cleaned The World’s Dirtiest Beach #TeamSeas,MrBeast,Entertainment,['Lifestyle (sociology)'],PT4M55S,True,126358123,5595163,168100,110960.94,0.04561,1,0.95
2023-01-18T21:00:09Z,692.7202,I Met the Real MrBeast,MrBeast 2,People & Blogs,['Entertainment'],PT8S,True,126131611,4778961,39408,182081.61,0.0382,1,0.65
2024-03-08T05:00:06Z,278.4157,Natanael Cano X Oscar Maydon - Madonna  [Official Video],Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M6S,False,125296736,637270,16113,450034.74,0.00521,1,0.25
2024-07-19T04:00:00Z,145.4575,"Stray Kids ""Chk Chk Boom"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M26S,True,125241607,3037456,408276,861018.56,0.02751,1,0.15
2023-01-20T05:00:06Z,691.4157,"TWICE Pre-release english track ""MOONLIGHT SUNRISE"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M24S,True,125095040,2222360,288134,180925.95,0.02007,1,0.65
2023-06-30T00:03:11Z,530.6219,NUEVA VIDA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M11S,True,123822364,676451,2118,233353.29,0.00548,1,0.55
2022-06-09T15:00:13Z,915.999,Stray Kids 『CIRCUS』 Music Video,Stray Kids Japan Official YouTube,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,122477310,2461395,490135,133709.0,0.0241,1,0.85
2022-05-06T04:03:13Z,950.4552,Bad Bunny - Un Ratito (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M58S,True,121306267,850916,7443,127629.65,0.00708,1,0.85
2022-09-19T09:00:23Z,814.2489,"NMIXX ""DICE"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M19S,True,119890174,1710419,82508,147240.2,0.01495,1,0.75
2024-05-08T17:00:23Z,216.8867,The Truth Behind World Records 🤫,Red Bull,Sports,['Sport'],PT25S,True,118239848,4998347,9518,545168.74,0.04235,1,0.25
2022-09-01T20:00:06Z,831.7619,Does Size Matter?,MrBeast 2,People & Blogs,"['Entertainment', 'Humour']",PT40S,True,118172572,3323209,8865,142075.0,0.0282,1,0.75
2022-05-06T04:03:09Z,950.4553,Bad Bunny (ft. Jhay Cortez) - Tarot (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M59S,True,116914871,806700,8994,123009.33,0.00698,1,0.85
2023-04-03T20:00:00Z,617.762,Can You Solve This Mystery in Paris?,MrBeast 2,People & Blogs,"['Entertainment', 'Humour']",PT1M,True,116454629,6266791,7872,188510.51,0.05388,1,0.65
2022-02-09T00:36:57Z,1036.5697,Bathroom,Ryan Trahan,Entertainment,[],PT37S,True,116289024,3895873,9483,112186.4,0.03358,1,0.95
2022-09-17T20:00:06Z,815.7619,Where Chocolate REALLY Comes From,MrBeast 2,People & Blogs,"['Food', 'Lifestyle (sociology)']",PT25S,True,115483762,4471672,6378,141565.53,0.03878,1,0.85
2023-07-13T15:00:42Z,516.9986,MISAMO “Do not touch” M/V,JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,115281540,1536316,108638,222982.31,0.01427,1,0.55
2022-02-22T09:00:02Z,1023.2491,"NMIXX ""O.O"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M34S,True,115064068,2032352,213411,112449.71,0.01952,1,0.95
2022-05-06T04:02:13Z,950.4559,Bad Bunny - Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M4S,True,114651758,1241043,14758,120628.17,0.01095,1,0.95
2023-03-10T05:00:10Z,642.4157,"TWICE ""SET ME FREE"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M32S,True,114026878,2053035,262294,177497.03,0.02031,1,0.65
2023-01-20T15:00:09Z,690.9702,starbucks,Ryan Trahan,Entertainment,['Entertainment'],PT51S,True,108696918,5671481,17411,157310.57,0.05234,1,0.75
2024-10-21T15:06:25Z,50.9659,me and @brunomars new track APT. is out now! brought to you by youtube shorts  #ROSÉ_BRUNO_APT,ROSÉ,People & Blogs,"['Lifestyle (sociology)', 'Pop music']",PT23S,False,108011344,3421517,30563,2119286.5,0.03196,1,0.05
2023-10-04T04:57:09Z,434.4178,GODS ft. NewJeans (뉴진스) (Official Music Video) | Worlds 2023 Anthem - League of Legends,League of Legends,Gaming,['Video game culture'],PT4M16S,False,107692813,1308868,55517,247901.47,0.01267,1,0.45
2022-12-14T01:00:09Z,728.5824,Natanael Cano - Morritas [Official Video],Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M58S,False,107071584,419059,4993,146958.78,0.00396,1,0.75
2022-09-16T21:30:04Z,816.6995,"First Person Who Buys My Chocolate Wins $10,000",MrBeast 2,People & Blogs,"['Entertainment', 'Film', 'Humour']",PT31S,True,106991303,5283166,13123,131004.49,0.0495,1,0.85
2024-08-29T16:00:00Z,103.9287,"Real Or Cake For $10,000",MrBeast,Entertainment,['Entertainment'],PT37S,True,106315544,5236086,9201,1022966.17,0.04934,1,0.15
2022-09-13T20:00:01Z,819.762,"Giving Strangers $10,000 If They Watch My Money",MrBeast 2,People & Blogs,"['Entertainment', 'Film']",PT44S,True,106087907,5580175,13225,129413.06,0.05272,1,0.85
2022-05-06T04:03:06Z,950.4553,Bad Bunny (ft. The Marias) - Otro Atardecer (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M5S,True,105482993,627607,7097,110981.54,0.00602,1,0.95
2023-05-23T14:51:08Z,567.9765,Can They Make It Across? ⛷️🏂,Red Bull,Sports,"['Lifestyle (sociology)', 'Tourism']",PT30S,True,104375957,3152697,1187,183768.09,0.03022,1,0.65
2022-06-27T20:24:30Z,897.745,I Surprised Subscribers Inside My Gumball Machine #ShortsxMrBeast #YouTubePartner,MrBeast 2,People & Blogs,['Lifestyle (sociology)'],PT48S,True,103721966,3861939,8621,115536.11,0.03732,1,0.95
2023-09-14T10:56:39Z,454.1393,You Have To Know About This Sport 🥶,Red Bull,Sports,['Sport'],PT9S,True,101978344,1109072,1138,224553.0,0.01089,1,0.55
2022-05-06T04:01:57Z,950.4561,Bad Bunny (ft. Tony Dize) - La Corriente (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M19S,True,101916769,819278,13683,107229.33,0.00817,1,0.95
2024-04-24T08:13:06Z,231.2529,Is This Even Possible?! 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT34S,True,101668721,3738195,5036,439643.01,0.03682,1,0.25
2023-03-24T19:24:19Z,627.7868,We’ll Try Again Next Year..,Alexa Rivera,Entertainment,['Lifestyle (sociology)'],PT35S,True,100696942,3088652,13968,160399.9,0.03081,1,0.75
2023-07-31T08:58:09Z,499.2504,ITZY “CAKE” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M24S,True,99842517,1445040,148811,199984.85,0.01596,1,0.55
2022-10-16T14:00:16Z,787.0118,mcdonald's,Ryan Trahan,Entertainment,"['Entertainment', 'Food']",PT50S,True,98847008,5609882,8172,125597.87,0.05684,1,0.85
2023-10-13T04:00:06Z,425.4574,BAD BUNNY ft. FEID - PERRO NEGRO (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M43S,True,98657253,622114,12278,231885.15,0.00643,1,0.55
2024-07-19T06:57:33Z,145.3054,Will Anyone Get The Flag? 🚩,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT1M,True,97397213,2181566,6167,670293.14,0.02246,1,0.25
2023-04-03T16:01:05Z,617.9567,Coldplay - A Sky Full Of Stars (Live at River Plate),Coldplay,Music,"['Electronic music', 'Music', 'Pop music']",PT4M49S,True,95737894,889725,22186,154926.54,0.00953,1,0.75
2024-07-12T16:00:00Z,151.9287,"Level 1 To Level 1,000 Package Delivery",MrBeast 2,People & Blogs,['Entertainment'],PT21S,True,95400745,2555976,4900,627931.03,0.02684,1,0.25
2023-03-20T09:00:07Z,632.2491,"NMIXX ""Love Me Like This"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M32S,True,95158205,1074895,46926,150507.46,0.01179,1,0.75
2022-10-22T21:32:00Z,780.7269,Which color yoga ball will pop first?,Jesser,Sports,['Entertainment'],PT54S,True,95151557,3608813,10235,121875.6,0.03803,1,0.95
2022-09-22T14:57:10Z,811.0011,Lil Nas X - STAR WALKIN' (League of Legends Worlds Anthem),League of Legends,Gaming,"['Electronic music', 'Music', 'Pop music']",PT3M34S,False,88354681,1121427,36949,108945.2,0.01311,1,0.95
2024-06-28T07:44:24Z,166.2728,Don’t Be Afraid To Go Fast 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT32S,True,88212542,3867413,11724,530529.0,0.04397,1,0.25
2023-06-30T00:04:44Z,530.6208,RUBICON,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M59S,True,87950675,463165,1799,165750.52,0.00529,1,0.65
2024-04-03T07:21:52Z,252.2885,Deliveries Got An Upgrade 🤩,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT19S,True,87853153,2627938,11901,348224.96,0.03005,1,0.35
2022-10-17T22:23:00Z,785.6915,How many layers of wrapping paper does it take to stop a person?,Jesser,Sports,['Entertainment'],PT48S,True,87845005,3909607,7234,111805.98,0.04459,1,0.95
2022-10-14T01:00:10Z,789.5823,Natanael Cano - Selfies [Official Video],Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M,False,87484269,419594,9369,110798.16,0.0049,1,0.95
2022-10-12T04:30:18Z,791.4364,DEKHYA KITE (Official Video) Davy Ft Simar Kaur | Gur Sidhu | Punjabi Song 2022,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M13S,True,86695036,777037,7879,109541.38,0.00905,1,0.95
2023-10-30T21:28:25Z,407.7294,Don't pick the wrong chair!,Jesser,Sports,"['Entertainment', 'Film']",PT52S,True,86121319,5207467,7017,211221.75,0.06055,1,0.55
2024-04-06T19:45:00Z,248.7724,"I’m Giving My 250M Subscriber $25,000",MrBeast,Entertainment,['Entertainment'],PT21S,True,85579025,6457370,45640,344005.3,0.07599,1,0.35
2023-11-02T03:24:25Z,405.4534,Can You Find A Needle In A Haystack?,LazarBeam,Gaming,['Lifestyle (sociology)'],PT1M,True,85009838,3941787,11632,209666.11,0.04651,1,0.55
2023-10-29T21:02:00Z,408.7477,How many pieces of tape does it take to stop a human?,Jesser,Sports,['Entertainment'],PT48S,True,84359233,2890952,3866,206384.61,0.03432,1,0.55
2023-09-26T00:00:09Z,442.624,Bad Bunny - UN PREVIEW (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M52S,True,83568523,1141960,40836,188802.51,0.01415,1,0.65
2023-01-05T21:00:30Z,705.72,Will You Bring Me Back A Present From Santa?,MrBeast 2,People & Blogs,"['Entertainment', 'Film', 'Humour']",PT44S,True,82819215,4108016,7160,117354.21,0.04969,1,0.95
2024-06-05T07:20:22Z,189.2895,Man vs Wind Turbine 🤯,Red Bull,Sports,"['Basketball', 'Lifestyle (sociology)']",PT34S,True,81352511,3726513,14639,429778.26,0.04599,1,0.35
2023-05-05T04:08:49Z,586.4226,The Most Stressful Day Of My Life..,Alexa Rivera,Entertainment,['Lifestyle (sociology)'],PT33S,True,80691437,2644790,14806,137599.47,0.03296,1,0.85
2023-12-29T08:00:15Z,348.2618,Making The Impossible Possible 🤯,Red Bull,Sports,"['Motorsport', 'Sport']",PT32S,True,80541719,1842673,3137,231267.74,0.02292,1,0.55
2023-03-28T22:33:07Z,623.6845,Natanael Cano x Dan Sanchez - Como Es Arriba Es Abajo,Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M45S,False,78997986,359736,7635,126663.38,0.00465,1,0.85
2024-12-01T17:00:00Z,9.887,Ronaldo Teaches Me How To SIUU,MrBeast,Entertainment,"['Association football', 'Sport']",PT15S,True,78673038,4174429,16571,7957220.39,0.05327,1,0.05
2023-10-30T09:00:03Z,408.2491,"NiziU(니쥬) ""HEARTRIS"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M12S,True,78025306,436101,81757,191121.81,0.00664,1,0.65
2023-09-16T19:00:03Z,451.8036,Dad Holding Baby Fights Off Gunman #shorts,Inside Edition,News & Politics,['Society'],PT38S,True,77343789,3541550,40482,171188.96,0.04631,1,0.65
2023-06-22T17:49:29Z,537.8527,I Never Lose...,Alexa Rivera,Entertainment,"['Entertainment', 'Film', 'Humour']",PT40S,True,76487938,2261187,6386,142209.82,0.02965,1,0.75
2023-06-30T00:04:30Z,530.621,LAGUNAS,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M52S,True,76068919,515907,1616,143358.29,0.0068,1,0.75
2023-05-13T19:33:00Z,577.8095,How many bottles of Prime does it take to fill a bathtub?,Matthew Beem,People & Blogs,['Entertainment'],PT39S,True,75604462,2235678,20423,130846.69,0.02984,1,0.85
2023-10-31T21:03:00Z,406.747,Over the House Basketball Dunk!,Jesser,Sports,"['Basketball', 'Lifestyle (sociology)']",PT42S,True,75287546,1323466,1151,185096.75,0.01759,1,0.65
2023-05-23T23:55:05Z,567.6275,I Turned My House Into A Fish Tank!,Matthew Beem,People & Blogs,"['Lifestyle (sociology)', 'Pet']",PT9M54S,True,74726935,429313,18962,131647.84,0.006,1,0.85
2024-11-29T17:30:10Z,11.8661,Confronting Ronaldo,MrBeast,Entertainment,"['Association football', 'Sport']",PT21S,True,74513796,6658883,9860,6279552.34,0.0895,1,0.05
2023-05-16T03:50:16Z,575.4354,This is The Weirdest Guy I've Ever Met..,Alexa Rivera,Entertainment,"['Entertainment', 'Film', 'Humour']",PT32S,True,73826306,2259520,9630,128296.43,0.03074,1,0.85
2024-04-30T11:47:23Z,225.1041,World’s Craziest Basketball Hoops 😳🏀,Red Bull,Sports,"['Basketball', 'Sport']",PT1M,True,73805132,2778385,6373,327871.11,0.03773,1,0.35
2023-09-06T16:36:45Z,461.9032,Maui resident put out a brush fire saving homes and possibly neighborhood,NBC News,News & Politics,"['Society', 'Television program']",PT46S,True,73444090,2885193,32033,159003.21,0.03972,1,0.75
2023-04-17T08:03:50Z,604.2594,I Need Help..,Alexa Rivera,Entertainment,"['Entertainment', 'Fashion', 'Film', 'Humour']",PT30S,True,73324309,2376508,7075,121345.75,0.03251,1,0.95
2023-10-11T16:53:39Z,426.8914,How Are These Jumps Possible? 🤯😤,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT54S,True,73102729,1920936,10149,171244.32,0.02642,1,0.65
2023-06-30T00:04:58Z,530.6207,PRC,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M5S,True,70645974,392350,1281,133138.37,0.00557,1,0.85
2024-03-29T08:30:09Z,257.2411,World’s Narrowest Cycle Lane? 🫣,Red Bull,Sports,['Lifestyle (sociology)'],PT34S,True,70361384,2434002,2064,273523.1,0.03462,1,0.45
2024-10-17T08:44:40Z,55.231,Insane Reaction Test 🤯,Red Bull,Sports,['Entertainment'],PT29S,True,69373663,2639591,2091,1256063.86,0.03808,1,0.05
2024-09-28T20:05:17Z,73.7871,World’s Strongest Man vs World’s Strongest Bar,Will Tennyson,People & Blogs,"['Lifestyle (sociology)', 'Physical fitness']",PT59S,True,68667349,4328033,9825,930614.55,0.06317,1,0.15
2023-06-23T16:42:22Z,536.8993,How Would You Rate These Attempts? 📈✈️,Red Bull,Sports,['Lifestyle (sociology)'],PT59S,True,67673619,2721645,6445,126045.27,0.04031,1,0.85
2024-09-24T14:55:24Z,78.0023,Heavy Is The Crown ft. Linkin Park (Official Music Video) | League of Legends Worlds 2024 Anthem,League of Legends,Gaming,['Video game culture'],PT3M46S,False,67509766,1159868,77923,865484.3,0.01833,1,0.15
2023-06-30T00:04:08Z,530.6213,GAVILÁN II,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M46S,True,66572377,320946,1095,125461.18,0.00484,1,0.85
2024-01-26T19:00:31Z,319.8033,Hell's Greatest Dad Sing-Along | Hazbin Hotel | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Performing arts', 'Pop music', 'Television program']",PT2M31S,True,65524346,688407,26933,204889.52,0.01092,1,0.55
2023-09-18T21:03:00Z,449.747,How many MrBeast bars does it take to support my weight?,Jesser,Sports,['Lifestyle (sociology)'],PT57S,True,65452193,3927637,16685,145531.14,0.06026,1,0.75
2023-07-11T09:00:14Z,519.249,"NMIXX ""Party O’Clock"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M29S,True,64538322,455039,25160,124291.66,0.00744,1,0.85
2023-10-19T21:00:10Z,418.749,Guess the YouTuber as a Baby or Swim!,Jesser,Sports,['Lifestyle (sociology)'],PT49S,True,64248219,1915264,3665,153428.95,0.02987,1,0.75
2024-04-24T15:34:41Z,230.9463,Longest Ski Jump World Record 🥶,Red Bull,Sports,['Sport'],PT25S,True,63696942,2765446,11022,275808.45,0.04359,1,0.45
2024-04-09T08:17:04Z,246.2502,No One Trains Like Red Bull Athletes 😤,Red Bull,Sports,['Lifestyle (sociology)'],PT58S,True,63027143,2413720,3182,255947.58,0.03835,1,0.45
2023-07-25T12:17:12Z,505.0834,When The Photographer Risks Everything 💥,Red Bull,Sports,"['Association football', 'Sport']",PT14S,True,62825063,2205905,5739,124385.52,0.0352,1,0.85
2024-04-11T07:56:51Z,244.2642,How High Could You Go? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT22S,True,61538277,1784811,2539,251933.26,0.02904,1,0.45
2023-12-04T13:24:38Z,373.0366,You’d NEVER Guess What Happens 😳,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport']",PT21S,True,61529493,1799494,16065,164942.24,0.02951,1,0.75
2024-05-03T07:00:00Z,222.3037,Could You Make It Across? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,61436012,2949422,5692,276360.73,0.0481,1,0.45
2023-10-02T09:57:12Z,436.1806,The Hardest 400m In The World 🥵,Red Bull,Sports,['Sport'],PT22S,True,60970003,2270555,12032,139781.56,0.03744,1,0.85
2023-08-13T20:32:29Z,485.7682,How many MrBeast bars can I break through?,Jesser,Sports,['Entertainment'],PT38S,True,60742315,2648272,6542,125043.83,0.04371,1,0.85
2024-03-23T15:59:59Z,262.9287,I Paid A Lie Detector To Investigate My Friends,MrBeast 2,People & Blogs,[],PT7M,True,60407359,1792216,18132,229748.06,0.02997,1,0.55
2024-07-18T07:03:24Z,146.3013,World Record Tunnel Glide 🪂,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT19S,True,59805924,2303759,6737,408786.01,0.03863,1,0.35
2023-09-07T11:34:59Z,461.1127,The Ultimate Drag Race 🚀,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT26S,True,59780283,1913478,12179,129643.54,0.03221,1,0.85
2023-12-02T08:37:42Z,375.2358,Most Viewed Stream EVER,LazarBeam,Gaming,"['Action game', 'Video game culture']",PT1M,True,59576033,3056536,11901,158769.59,0.0515,1,0.75
2023-06-23T04:00:08Z,537.4574,Rauw Alejandro & Bizarrap - BABY HELLO (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Pop music']",PT4M13S,True,59119849,504077,15061,109999.13,0.00878,1,0.95
2024-06-09T17:02:02Z,184.9144,Black Ops 6 - Gameplay Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT2M11S,True,58763295,171288,13868,317786.47,0.00315,1,0.35
2023-10-23T14:57:12Z,415.0011,"HEARTSTEEL - PARANOIA ft. BAEKHYUN, tobi lou, ØZI, and Cal Scruby (Official Music Video)",League of Legends,Gaming,['Video game culture'],PT3M44S,True,58182602,969386,41007,140198.67,0.01737,1,0.85
2023-10-03T22:56:47Z,434.6392,Among Us Hidden Camera Prank,LazarBeam,Gaming,['Video game culture'],PT1M,True,58075944,2692841,2739,133618.74,0.04641,1,0.85
2023-11-17T21:30:02Z,389.6995,clean up on aisle 5! | Saitama VS Popeye DEATH BATTLE,DEATH BATTLE!,Entertainment,"['Entertainment', 'Film']",PT58S,True,56980346,2389305,8671,146216.11,0.04208,1,0.75
2024-06-02T21:02:00Z,191.7477,$1 vs $300 Watergun!,Jesser,Sports,"['Hobby', 'Lifestyle (sociology)']",PT59S,True,56598936,2381398,1871,295174.0,0.04211,1,0.45
2024-06-04T07:24:19Z,190.2868,He Jumped From How High?! 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT39S,True,56296025,2159811,7491,295848.29,0.0385,1,0.45
2024-05-10T04:00:01Z,215.4575,"Stray Kids ""Lose My Breath (Feat. Charlie Puth)"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT2M53S,True,55831592,1485664,168632,259130.42,0.02963,1,0.45
2024-06-13T07:08:21Z,181.2979,Bike Speed World Record 🏅,Red Bull,Sports,['Lifestyle (sociology)'],PT19S,True,55625464,2551579,8414,306818.03,0.04602,1,0.45
2024-08-07T07:05:02Z,126.3002,Friends Supporting Friends,Red Bull,Sports,['Sport'],PT15S,True,55135156,1409097,1118,436540.53,0.02558,1,0.25
2023-07-10T07:56:40Z,520.2931,Moment landslide takes out building in India | AJ #shorts,Al Jazeera English,News & Politics,[],PT53S,True,54848933,571430,5652,105419.3,0.01052,1,0.95
2024-06-14T03:58:09Z,180.4588,"NAYEON ""ABCD"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M42S,True,54352872,1534798,171059,301192.69,0.03138,1,0.45
2024-11-21T14:00:07Z,20.0407,I Meet MrBeast To Break The Internet!!,UR · Cristiano,Sports,"['Association football', 'Sport']",PT14M,True,54031467,4871269,187425,2696086.81,0.09362,1,0.05
2024-03-15T08:40:01Z,271.2342,That Training Is Insane 🔥😮‍💨,Red Bull,Sports,['Lifestyle (sociology)'],PT59S,True,53762136,2732296,4010,198212.97,0.0509,1,0.65
2023-08-29T15:00:11Z,469.999,Stray Kids 『Social Path (feat. LiSA)』 Music Video,Stray Kids Japan Official YouTube,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M22S,True,53600056,1403271,72898,114042.91,0.02754,1,0.95
2024-07-15T08:04:52Z,149.2586,Best Way To Clean Your Shoes 💦,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT10S,True,53330743,1576238,8977,357304.32,0.02972,1,0.35
2024-02-29T09:09:38Z,286.2137,Drone vs F1 Car Drag Race 🔥,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)', 'Motorsport']",PT25S,True,53280771,1681507,2891,186157.3,0.03161,1,0.65
2023-11-13T10:45:32Z,394.1471,DO NOT Miss These Clips 😂,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,53232608,1604516,1644,135057.72,0.03017,1,0.85
2024-08-21T21:54:33Z,111.7113,The golden button… for my golden kids,UR · Cristiano,Sports,['Lifestyle (sociology)'],PT1M47S,True,53173344,4468305,246141,475988.95,0.08866,1,0.25
2024-03-09T17:00:01Z,276.887,"$1 vs $10,000 Commercial",MrBeast 2,People & Blogs,[],PT9M11S,True,52434450,1272105,20938,189371.3,0.02466,1,0.65
2024-02-23T04:58:10Z,292.4171,"TWICE ""ONE SPARK"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M14S,True,52319662,1149164,178497,178921.35,0.02538,1,0.65
2024-04-01T20:32:35Z,253.7682,Which ball will bounce the highest?,Jesser,Sports,['Entertainment'],PT59S,True,52274353,1755562,4038,205992.53,0.03366,1,0.55
